station_name,station_latitude,station_longitude,station_zip
31 Ave & 34 St,40.763154,-73.920827,11369
W Broadway & W Houston St,40.726378000000004,-74.000472,10012
Hope St & Union Ave,40.71167351,-73.95141312,11211
4 Ave & E 12 St,40.732647,-73.99011,10003
Amsterdam Ave & W 119 St,40.8086249,-73.9596214,10115
Vernon Blvd & 47 Rd,40.7449067,-73.9534573,11101
Halsey St & Evergreen Ave,40.68858,-73.91226999999999,11207
Freeman St & Southern Blvd,40.830051,-73.892103,10459
W 54 St & 9 Ave,40.76584941,-73.98690506,10019
W 44 St & 5 Ave,40.75500254,-73.98014437,10036
Wall St & South St,40.704370000000004,-74.00636999999999,10005
11 St & 35 Ave,40.76274420000001,-73.9391141,11106
Grand Concourse & E 167 St,40.834263,-73.917641,10456
Riverside Dr & W 153 St,40.832164,-73.949702,10031
E 25 St & 1 Ave,40.7381765,-73.97738662,10010
Underhill Ave & Lincoln Pl,40.674012299999994,-73.9671457,11238
LaGuardia Pl & W 3 St,40.72917025,-73.99810231,10003
University Pl & E 8 St,40.73143724085228,-73.99490341544151,10003
Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,10027
Central Park W & W 91 St,40.78866499127884,-73.96680057048799,10025
Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,11237
West St & Chambers St,40.71754834,-74.01322069,10282
Amsterdam Ave & W 82 St,40.78524672,-73.97667321,10024
E 75 St & 3 Ave,40.77112927,-73.95772297,10021
Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,11221
Bushwick Ave & Stagg St,40.709897,-73.94008000000001,11211
W 53 St & 10 Ave,40.76669671,-73.99061728,10019
Columbus Ave & W 103 St,40.7969347,-73.9643412291,10025
Pacific St & Classon Ave,40.67919439999999,-73.95879029999999,11238
E 11 St & Avenue B,40.727464206923926,-73.97950418293476,10009
Leonard St & Maujer St,40.71036854235229,-73.94705951213838,11206
Allen St & Stanton St,40.722055,-73.989111,10002
W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,10019
Front St & Washington St,40.70255088,-73.98940236,11201
E 149 St & Morris Ave,40.81734,-73.922962,10455
Newport Pkwy,40.728744799999994,-74.03210820000001,07310
Columbus Ave & W 95 St,40.7919557,-73.968087,10025
Driggs Ave & N 9 St,40.71816969454208,-73.95520135760306,11211
E 138 St & 5 Av,40.81449,-73.936153,10037
W 13 St & 5 Ave,40.735445,-73.99431,10011
W 37 St & 5 Ave,40.75038009,-73.98338988,10018
Grand St & Greene St,40.72170005235607,-74.00238141417502,10013
Pulaski St & Marcus Garvey Blvd,40.693398200000004,-73.939877,11206
Broadway & Furman Ave,40.68139,-73.90756,11207
Putnam Ave & Throop Ave,40.6851532,-73.94111,11221
Willoughby Ave & Wyckoff Ave,40.705614000000004,-73.92153,11237
Southern Blvd & Tiffany St,40.818185,-73.894143,10459
Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,11222
W 20 St & 10 Ave,40.745686,-74.00514100000001,10011
W 27 St & 7 Ave,40.746646999999996,-73.993915,10001
Adam Clayton Powell Blvd & W 126 St,40.809495347779475,-73.94776493310928,10039
Verona Pl & Fulton St,40.680356084043396,-73.94767910242079,11216
4 Ave & 9 St,40.6705135,-73.98876585,11215
Clermont Ave & Park Ave,40.69573398,-73.97129668,11238
Central Ave & Covert St,40.68929,-73.90951,11207
Stephen St & Seneca Ave,40.6988,-73.9007,11385
Warren St & Court St,40.686371,-73.99383324,11201
Pioneer St & Van Brunt St,40.679043,-74.011169,11231
River Ave & E 151 St,40.822216999999995,-73.928939,10452
Henry St & Bay St,40.672505799999996,-74.00494695,11231
E 12 St & 3 Ave,40.73223272,-73.98889957,10009
Cambridge Pl & Gates Ave,40.68488,-73.96304,11238
31 St & Broadway,40.761584,-73.925921,11106
W 113 St & Broadway,40.805973,-73.964928,10025
DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,11221
W 170 St & University Ave,40.84207,-73.926075,10452
Hart St & Wyckoff Ave,40.704876,-73.919911,11237
E 74 St & 1 Ave,40.7689738,-73.95482273,10021
28 Ave & 44 St,40.76408932350689,-73.9106512069702,11103
E 16 St & Irving Pl,40.735367055605394,-73.98797392845155,10003
Clinton St & Tillary St,40.696232971293156,-73.99142056703569,11231
Amsterdam Ave & W 131 St,40.816355,-73.954295,10027
Stagg St & Morgan Ave,40.710681,-73.93372,11206
Suffolk St & Stanton St,40.72066442,-73.98517977,10002
Broadway & W 37 St,40.75172632,-73.98753523,10019
Fulton St & William St,40.70955958,-74.00653609,10038
West End Ave & W 107 St,40.8021174,-73.9681805305,10025
Washington Ave & Greene Ave,40.68650065,-73.96563307,11238
Irving Ave & Halsey St,40.69467,-73.90663,11237
E 51 St & 2 Ave,40.755293,-73.967641,10022
E 169 St & Webster Ave,40.834015,-73.908863,10456
Harlem River Dr & W 155 St,40.830476000000004,-73.939929,10032
W 159 St & Edgecombe Ave,40.833303,-73.939326,10032
E 2 St & 2 Ave,40.72502876,-73.99069656,10009
Stanton St & Chrystie St,40.72229346,-73.99147535,10012-3332
Broadway & W 36 St,40.75097711,-73.98765428,10019
St. Nicholas Ave & W 157 St,40.832314000000004,-73.94102,10032
Pearl St & Hanover Square,40.7047177,-74.00926027,10038
Melrose Ave & E 154 St,40.819609,-73.916071,10455
Carroll St & Smith St,40.680611,-73.99475825,11231
E 118 St & Park Ave,40.8005385,-73.9419949,10035
Washington Ave & E 174 St,40.843078999999996,-73.900216,10457
Clinton Ave & Flushing Ave,40.69794,-73.96986848,11205
E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,10016
Monroe St & Classon Ave,40.684568299999995,-73.95881081,11221
Adam Clayton Powell Blvd & W 151 St,40.825289,-73.93623199999999,10039
Myrtle Ave & St Edwards St,40.69327018,-73.97703874,11237
E 161 St & Park Ave,40.824811,-73.91640699999999,10451
Audobon Ave & W 179 St,40.847305,-73.933291,10033
43 St & Broadway,40.7577284,-73.9166368,11101
E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,10022
Cliff St & Fulton St,40.70838,-74.00495,10038
14 St & 7 Ave,40.663779,-73.98396846,11215
28 St & 36 Ave,40.757186,-73.93271899999999,11106
Wilson Ave & Moffat St,40.68906,-73.90505999999999,11207
Spruce St & Nassau St,40.71146364,-74.00552427,10038
India St & West St,40.73181401720966,-73.95995020866394,11222
Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308234,11233
21 St & 36 Ave,40.760185299999996,-73.9362726,11106
Classon Ave & St Marks Ave,40.676519799999994,-73.9596082,11238
E 17 St & Broadway,40.73704984,-73.99009296,10010
Hamilton Park,40.727595965999996,-74.044247311,07302
2 Ave & E 72 St,40.7687620293096,-73.95840793848038,10035
5 Ave & E 63 St,40.766368,-73.971518,10065
Kingston Ave & Herkimer St,40.67890679,-73.94142771,11213
Monroe St & Tompkins Ave,40.686203000000006,-73.944694,11216
Columbia St & Rivington St,40.71739973,-73.98016555,10002
1 Ave & E 62 St,40.761227399999996,-73.96094022,10065
48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,11101
Bronx Shore Comfort Station,40.80046,-73.92404,10454-4606
Carroll St & Washington Ave,40.6686744,-73.9618148,11225
Columbia St & Lorraine St,40.6747055,-74.00755720000001,11231
Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,10037
W 100 St & Manhattan Ave,40.795,-73.9645,10025
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,10017
E 72 St & York Ave,40.76663814,-73.95348296,10021
Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,11217
Halsey St & Broadway,40.68565,-73.91564,11233
Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,11225
Knickerbocker Ave & Hancock St,40.69385,-73.90974,11221
Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,11217
Halsey St & Broadway,40.68565,-73.91564,11233
Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,11225
Knickerbocker Ave & Hancock St,40.69385,-73.90974,11221
Sunken Meadow Comfort Station,40.79558,-73.91906,10035
Cauldwell Ave & E 158 St,40.81989,-73.908351,10456
Pearl St & Peck Slip,40.708484999999996,-74.002751,10038
Amsterdam Ave & W 66 St,40.7746671,-73.98470567,10023
Amsterdam Ave & W 172 St,40.842172999999995,-73.93511099999999,10032
Vernon Blvd & 41 Rd,40.7552433,-73.94856779999999,11101
Soissons Landing,40.69231660719192,-74.01486575603484,10004
Evergreen Ave & Noll St,40.70106,-73.93318000000001,11206
Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801,11213
3 Ave & E 100 St,40.787721399999995,-73.94728331,10029
Melrose Ave & E 150 St,40.816827,-73.917338,10451
31 St & 23 Ave,40.7747878,-73.91255509999999,11105
3 Ave & Schermerhorn St,40.68683208,-73.9796772,11227
University Pl & E 14 St,40.734814,-73.992085,10003
William St & Pine St,40.70717936,-74.00887308,10038
Division St & Bowery,40.714193,-73.996732,10002
Broadway & W 155 St,40.83299,-73.94592,10032
West Drive & Prospect Park West,40.6610633719006,-73.97945255041121,11215
E 114 St & 1 Ave,40.79456629999999,-73.9362541,10029
Broadway & W 133 St,40.8190344,-73.95615600000001,10115
Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,10027
8 Ave & W 38 St,40.75461,-73.99176999999999,10018
Lorimer St & Calyer St,40.72795,-73.95414,11222
Longwood Ave & Southern Blvd,40.816342999999996,-73.896447,10455
Frederick Douglass Blvd & W 145 St,40.823060999999996,-73.941928,10039
Union St & Nevins St,40.67909799721684,-73.98765474557877,11215
5 Ave & E 135 St,40.812191,-73.937838,10037
Wadsworth Ave & W 179 St,40.848467,-73.936064,10033
Allen St & Hester St,40.71605866,-73.99190759,10002
E 155 St & Courtlandt Ave,40.820570000000004,-73.917579,10455
Southpoint Park,40.75370225419114,-73.95865201950072,11109
Woodward Ave & Harman St,40.70793,-73.91091999999999,11385
E 97 St & 3 Ave,40.7859201,-73.94860294,10129
Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,11222
2 Ave & E 125 St,40.802554,-73.933509,10035
6 Ave & Broome St,40.72430832160217,-74.00473035871983,10014-3621
Moffat St & Bushwick,40.68458,-73.90925,11207
W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413,10039
Broadway & W 122 St,40.8120562,-73.9612547,10115
31 St & Thomson Ave,40.74469738,-73.93540375,11101
Lafayette St & Jersey St,40.72456089,-73.99565293,10012-3332
Norfolk St & Broome St,40.7172274,-73.98802084,10002
Broadway & W 29 St,40.7462009,-73.98855723,10019
Fulton St & Utica Ave,40.6794268,-73.92989109999999,11233
Brook Ave & E 138 St,40.807408,-73.91924,10454
Driggs Ave & N Henry St,40.72325,-73.94308000000001,11211
Bayard St & Leonard St,40.71915571696044,-73.94885390996933,11211
W Broadway & Spring St,40.72494672359416,-74.00165855884552,10012
Sullivan St & Washington Sq,40.73047747,-73.99906065,10003
Hancock St & Bedford Ave,40.68216564,-73.95399026,11233
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,10153
Harborside,40.71925170000001,-74.034234,07311
Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,11222
Prospect Ave & Longwood Ave,40.81899,-73.90202,10455
Forsyth St & Canal St,40.715815500000005,-73.99422366,10002
E 51 St & 1 Ave,40.75455731,-73.96592976,10022
Jackson Ave & 46 Rd,40.74524768,-73.94733276,11101
Faile St & Garrison Ave,40.820578000000005,-73.888271,10474
E 97 St & Madison Ave,40.787801,-73.953559,10129
E 56 St & Madison Ave,40.761573,-73.972628,10022
1 Ave & E 18 St,40.73381219196632,-73.9805442094803,10009
Nassau Ave & Russell St,40.725570000000005,-73.94434,11222
Green St & McGuinness Blvd,40.733959999999996,-73.95204,11222
Dock 72 Way & Market St,40.69985,-73.97140999999999,11205
Macombs Pl & W 152 St,40.826406,-73.93794799999999,10039
Lexington Ave & Classon Ave,40.68676793,-73.95928168,11221
Degraw St & Smith St,40.6829151,-73.99318208,11231
Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,10014
Greene Ave & Throop Ave,40.6894932,-73.942061,11221
W 67 St & Broadway,40.77492513,-73.98266566,10023
Washington Ave & Park Ave,40.69610226,-73.96751037,11238
Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,11217
Henry St & W 9 St,40.6763744,-74.00324957,11231
Vesey Pl & River Terrace,40.715337899999994,-74.01658354,10282
Crescent St & Broadway,40.7633589,-73.92864709999999,11106
Irving Ave & Jefferson St,40.70538,-73.92535,11237
Lawrence St & Willoughby St,40.69236178,-73.98631746,11201
Berry St & N 8 St,40.7190095,-73.95852515,11249
W 146 St & Broadway,40.826969,-73.949738,10031
Calyer St & Jewel St,40.72984,-73.94839,11222
Underhill Ave & Pacific St,40.6804836,-73.9646795,11238
34 Ave & 13 St,40.763875299999995,-73.9364848,11106
W 110 St & Amsterdam Ave,40.802692,-73.96295,10025
Union Ave & Jackson St,40.7160751,-73.95202900000001,11211
Broadway & E 22 St,40.740343200000005,-73.98955109,10010
W 133 St & 12 Ave,40.820003,-73.959089,10027
Crescent St & 34 Ave,40.76108,-73.930562,11106
6 Ave & Canal St,40.72243797,-74.00566443,10005
Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,11221
37 Ave & 35 St,40.7531106,-73.9279917,11101
Grand Concourse & E 171 St,40.839549,-73.913004,10456
South St & Gouverneur Ln,40.70355377,-74.00670227,10043
W 55 St & 6 Ave,40.763189000000004,-73.978434,10019
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,10019
Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,10003
